Apple ID,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1360,-4.77387,-1.03504,-0.469371,1.97901,-1.24577,3.65574,0.810335,bad
1361,1.69775,-0.923048,-3.85259,0.873745,-1.92322,0.652453,-0.948532,bad
1362,1.93553,-3.74557,-0.921608,0.106058,3.34884,-0.453039,1.61742,good
1363,1.94803,-0.775652,0.714294,2.22328,-0.0189784,-1.30138,0.81596,bad
1364,-0.622361,0.340328,-0.474512,0.0174443,-2.72471,0.998538,1.19302,bad
1365,-1.9731,1.73186,-3.322,-0.698491,-0.610942,3.56373,1.42629,bad
1366,-3.62572,-1.93408,1.30755,0.901511,2.16076,0.267634,4.9999,bad
1367,0.891503,0.187718,-1.09645,1.28188,-0.455049,1.35581,-0.388278,good
1368,-1.64081,-1.35694,3.14239,-1.74008,-0.0161637,1.02198,-2.34849,good
1369,1.92495,-4.01081,-3.97231,2.07492,1.26241,0.951739,-0.222392,good
1370,0.428497,-3.62568,2.67789,-0.569121,0.0634022,2.67543,-1.49988,good
1371,-1.30519,-0.0857912,-1.41858,3.04927,-0.565947,1.15401,1.75288,bad
1372,-0.856776,-1.19271,-0.793932,0.422987,0.90043,3.06113,-0.157925,bad
1373,1.90001,-2.80271,-0.330489,1.51543,0.184263,-0.247033,2.92723,good
1374,-3.64083,-2.97771,-1.58484,0.00103527,4.37064,5.53776,1.27897,bad
1375,-1.6822,0.568255,-1.09179,0.104175,1.86226,1.44151,-0.572296,bad
1376,1.42194,-2.54088,0.547819,-0.861091,2.98983,-1.12244,2.55259,good
1377,-0.900717,-0.0923677,-0.0892352,1.61616,-0.531623,-2.14448,1.10221,good
1378,-0.304166,1.80014,1.9265,0.488339,2.49445,-3.77705,4.02089,good
1379,-1.97621,-0.185542,0.0116324,0.0765434,0.84007,-0.456464,2.20302,bad
1380,-2.02135,0.352765,-1.48772,-0.848048,1.68247,3.11933,-0.481364,bad
1381,6.40637,-2.75235,-4.16412,0.415241,0.99964,3.9956,1.72425,good
1382,-0.611014,1.79029,-0.232356,4.32624,0.128099,-3.7173,2.23252,good
1383,0.475241,-1.83341,2.56557,2.45661,-4.19641,-3.16464,-0.0529651,bad
1384,-0.383466,-0.21516,0.553264,0.560121,-0.870008,1.628,-0.720918,good
1385,1.1415,1.13795,-0.444749,-0.771399,1.53555,-0.696353,3.55957,good
1386,0.536564,-6.00075,3.59746,3.96071,2.36772,3.02844,2.34552,good
1387,-1.55755,-3.28176,3.62703,0.994175,0.195483,1.30349,0.623696,good
1388,-2.28803,-1.43055,-0.223432,0.639738,-0.0099963,0.639535,-2.59722,bad
1389,-3.60775,-0.759695,1.63487,-1.21798,1.41409,0.364305,-3.51839,good
1390,-3.81294,-0.537231,1.66325,-1.74889,1.25526,3.30037,-0.274576,bad
1391,0.56401,-0.138908,-3.81312,-0.984473,2.1533,0.948098,-0.0305369,bad
1392,0.564729,-0.277862,-1.06554,0.415566,-0.74054,1.2609,0.502034,bad
1393,1.05143,-0.581778,-0.856258,0.486606,-0.414831,-0.271718,0.750553,good
1394,-2.58409,2.18063,0.731132,-1.53617,-1.46397,0.283161,-0.101619,good
1395,0.600361,-2.85617,-0.66489,3.34738,-3.77863,-1.61223,-2.06919,bad
1396,-0.196279,-3.8686,-0.848938,-1.38972,1.76762,-0.302036,0.706918,good
1397,1.35501,-2.27967,-0.499865,0.486596,2.17901,-0.927643,1.77534,good
1398,0.933991,-2.00243,0.125204,0.883602,0.54856,1.80517,-2.31218,good
1399,3.03641,-1.30905,1.05683,3.63349,-1.65898,-3.91724,0.0960561,bad
1400,1.11515,0.174716,-2.74214,1.19159,1.53898,0.0459797,-0.221228,bad
1401,-5.64092,0.607573,1.76117,2.05775,1.7996,3.14333,1.39303,bad
1402,0.0263814,-0.873745,0.266413,-1.13942,-2.28154,3.33824,-0.417714,good
1403,-0.233342,3.44081,-1.19586,1.08177,3.17856,-2.82441,2.01227,good
1404,2.83476,-1.50187,-2.7951,0.315628,1.57878,0.220491,-0.419031,bad
1405,-0.251731,-0.242136,-1.98328,1.02991,-1.77854,0.0222655,0.0889305,good
1406,0.216577,-4.10254,-0.243894,0.848539,1.94235,-1.23947,2.69133,good
1407,-1.34535,-1.09513,-0.301263,0.960031,-0.23534,0.810633,-1.01886,bad
1408,-1.3875,1.14014,-2.18365,-0.434611,2.11584,2.24752,-0.313393,bad
1409,-2.33841,-1.46526,-1.96703,0.105717,-0.638577,3.59029,-1.47477,bad
1410,-5.22185,1.64518,0.708299,-1.65045,0.97212,0.444031,-2.1828,good
1411,-5.47801,-0.981874,4.63786,1.4401,0.901111,-2.40397,5.7467,bad
1412,-0.736573,2.541,-0.305827,1.87669,2.84059,-3.85815,1.27177,good
1413,-1.30843,1.09927,-1.67476,0.897455,1.37752,0.202102,-2.63592,good
1414,-2.34369,-1.70151,2.10751,-0.148572,-0.154677,1.90495,-0.26968,good
1415,0.430053,0.849201,-1.41344,2.31348,-1.94678,0.416658,-3.11679,bad
1416,-4.01433,-1.64012,0.275668,-0.385112,1.90351,2.58952,-3.0724,bad
1417,0.572113,-0.16509,-3.65688,2.41015,-0.865362,1.34263,0.14084,bad
1418,-0.584733,-1.15916,0.811467,2.24468,0.509463,2.27386,3.0919,good
1419,0.164227,-0.583471,-2.47542,2.46371,0.0947807,2.37419,0.123181,bad
1420,-1.3044,-5.03228,0.291006,3.3943,0.0307018,-3.11621,-0.185962,good
1421,0.299703,1.44734,-4.13398,1.88696,-2.03513,0.293595,-3.55762,good
1422,-1.13473,-0.653595,2.75973,0.521098,-1.03922,-3.9797,4.32986,bad
1423,1.59209,-2.88341,-2.52525,0.514185,-2.24627,1.47442,-3.29558,bad
1424,-1.54477,-1.97944,-0.589284,1.98352,1.2611,4.32876,-1.09802,bad
1425,1.3925,0.86044,0.232168,-0.302856,1.87671,-1.52728,0.963957,good
1426,-1.69235,-0.0191961,0.624921,1.53575,2.36174,-0.614886,-3.48142,good
1427,-2.47198,0.331151,2.07664,1.72856,1.96339,-1.67885,3.50148,bad
1428,0.723747,0.413846,-1.18581,2.16819,-0.420856,0.351339,1.83351,bad
1429,-0.279036,-2.12696,0.441181,0.39084,-1.62593,-0.561359,-2.62836,bad
1430,-1.55899,-0.694854,-1.54042,1.62608,-2.09196,-0.328982,-1.7325,bad
1431,-0.763225,1.56403,-0.762196,0.187656,0.509874,0.369878,0.644181,good
1432,0.536508,-0.0157714,-1.12434,1.6423,-0.973226,-0.690392,1.34623,good
1433,-2.67798,-3.75988,0.0447905,-0.666776,-0.334118,3.06327,-4.46744,bad
1434,-0.498658,-1.67817,-3.55256,-0.182347,0.324498,4.21124,-2.38083,bad
1435,1.80274,0.166321,-2.35335,-0.191536,1.97374,-2.7609,0.826551,bad
1436,-0.392687,-2.06063,-1.49774,0.64611,2.45962,2.51789,-0.973029,bad
1437,-1.5773,-0.531634,1.54845,-1.14571,-0.412134,1.4609,-1.16236,good
1438,2.7238,-2.19749,-1.27609,0.573287,1.65862,0.00780181,1.08527,good
1439,0.0126112,0.348715,0.193005,-0.134781,-0.198722,1.21364,1.62222,bad
1440,-2.11471,-1.74347,-0.990138,1.9886,-0.467594,1.32288,-1.6126,bad
1441,-1.21594,-2.29973,0.398867,2.80591,-1.44352,1.3317,1.07993,bad
1442,1.19911,-3.50905,-1.46782,1.92297,4.50392,-2.11474,1.83345,good
1443,-1.04354,-2.28963,-3.34124,0.517492,3.12869,3.735,-0.155023,bad
1444,-1.32134,-0.649023,-1.70049,1.29745,-1.2934,1.48572,-0.476339,bad
1445,1.66212,-2.81837,1.26635,2.46829,-2.92896,-1.31381,-0.54175,bad
1446,1.1198,4.15137,-1.69964,0.484084,-3.9932,0.854566,0.496347,good
1447,-2.10065,0.794847,1.42011,0.577517,1.84916,-1.17606,-4.79475,good
1448,-0.241451,0.929941,-0.137075,1.08522,-0.716174,-0.710975,1.16279,bad
1449,-1.0184,-1.23388,-0.711808,2.21415,0.950604,1.25653,-0.574109,good
1450,1.73968,-1.47187,1.53526,2.75923,-2.12617,-2.21956,0.469696,bad
1451,2.20545,1.37372,-2.01732,0.513526,2.9303,-0.492496,1.77726,good
1452,2.74108,-2.68144,-1.57158,1.28466,1.54304,-0.0634823,0.387883,good
1453,-2.90371,-1.41761,-0.973157,2.13232,-0.845185,4.65909,-3.19161,bad
1454,0.604532,-0.320516,-1.39585,1.57596,0.763872,1.37087,-1.74342,good
1455,-3.72972,-1.7251,-3.32495,1.02021,0.117062,3.76339,-3.05407,bad
1456,0.732491,-0.570899,-0.332557,-1.30229,2.16823,-0.60406,2.29502,good
1457,0.529114,-0.165977,-0.476387,1.40819,-1.1652,-0.811165,0.020274,bad
1458,1.8702,-4.99446,4.71713,0.963824,-0.503281,3.77908,0.338473,good
1459,1.71247,-2.06481,-2.20734,1.99659,1.522,-0.185018,2.33854,good
1460,2.2151,-1.09934,-5.54864,2.02846,-2.62014,2.74512,-0.225687,bad
1461,0.0782707,-3.01738,-1.02479,1.96481,0.446339,-0.95262,3.00783,good
1462,0.489169,-0.047704,1.30459,0.630975,-0.349851,1.30146,-2.16338,good
1463,1.04601,-3.74453,-4.50281,5.66394,1.6737,-1.03994,-0.60766,good
1464,-0.558545,1.09461,0.759998,-0.244844,-0.273504,0.37761,-4.32078,good
1465,-4.34664,-2.38788,1.76557,1.35437,1.19823,1.46803,4.65948,bad
1466,3.25566,-0.919477,0.0482533,3.20255,1.14266,-1.31243,4.39235,good
1467,-0.545407,0.888125,-0.0595245,4.37927,0.476002,-3.98469,1.56524,good
1468,1.71059,-3.0711,1.68853,2.0466,1.19941,1.39897,-2.91065,good
1469,-1.0469,-4.22251,-0.409926,0.887454,3.45793,2.70581,2.01922,bad
1470,3.56143,-1.50736,-1.71278,-0.562656,4.636,0.45992,3.47299,good
1471,3.14316,-0.251828,0.488278,2.35874,-3.11179,-2.95476,1.55697,bad
1472,1.05196,-2.57006,2.43237,0.0648513,-1.48698,3.12456,-0.859937,good
1473,-3.31022,0.950286,0.578483,1.14923,1.92217,-1.20864,-1.11732,good
1474,0.393497,-1.41741,-2.96122,2.52945,1.65489,2.96032,-0.388748,bad
1475,-1.44508,-0.348967,-0.84812,1.70351,-1.65697,0.393514,2.26699,bad
1476,1.80331,-0.516003,-3.73818,2.62306,-2.52713,0.824589,-2.52892,good
1477,2.05509,-3.21693,-1.13191,-0.00732396,2.03522,-0.0964041,1.371,good
1478,2.50991,0.716845,0.743015,0.984578,4.02707,-2.27961,4.30078,good
1479,-1.38287,-0.276895,0.757917,1.82081,1.34477,0.399316,-0.20676,good
1480,-0.864223,0.896603,0.228235,-6.05506,2.947,0.0722289,1.29319,good
1481,-1.40752,2.41586,-1.30311,0.644398,0.429836,-2.17871,0.308139,good
1482,0.00094389,1.70223,0.443003,1.02875,1.50571,-0.345829,2.5454,bad
1483,-1.62752,-2.10655,1.40758,0.674387,1.12179,0.0966912,-2.91505,bad
1484,-0.211177,-0.986491,-2.92917,0.472262,3.84773,2.29621,1.98172,bad
1485,0.262418,-1.92703,3.69317,-2.90108,2.20241,-2.3192,2.61469,good
1486,2.71395,0.0105426,-1.46758,1.94069,-0.194521,-0.310921,1.14891,bad
1487,-2.55635,-1.12442,0.471488,1.58442,-0.801238,1.61612,0.659567,bad
1488,-2.68348,-0.765732,2.26076,-0.796974,0.878141,0.595031,0.198626,good
1489,-1.79014,-2.88349,-2.28672,2.2252,-0.703249,3.73849,-1.61486,bad
1490,-0.615944,-0.186891,-1.66847,1.75115,0.713796,-0.450662,-1.67358,bad
1491,-1.68947,1.85426,-1.70925,4.16934,-3.24596,-2.35309,-0.920848,good
1492,0.907105,-2.20811,-0.161921,3.07257,-0.768488,-1.6683,1.03564,good
1493,-4.2356,-2.07485,-0.470296,-0.10359,-1.46581,2.89543,-2.69304,bad
1494,1.69226,0.355875,-0.766256,-0.945587,1.22404,-0.136729,2.50537,good
1495,-0.804016,-1.04983,0.330085,2.49158,1.50002,-3.43367,1.63109,good
1496,0.952515,-1.05325,-3.27866,1.89748,-1.21492,2.24892,-0.0831712,bad
1497,3.16601,0.955333,-1.76752,0.0588841,-0.264385,-2.06099,-1.42664,bad
1498,1.5294,1.29488,-1.8341,0.964646,-0.176118,1.58564,-0.0647791,good
1499,-1.34972,-0.925788,0.776604,0.969629,-1.71926,0.088881,-0.212712,bad
1500,-1.3596,-0.739032,-3.49092,1.04615,-0.739507,2.38126,-1.58957,bad
1501,0.687982,-0.135093,-1.25729,3.2375,-1.20599,-1.33565,1.00351,good
1502,0.82216,-2.60052,-2.2554,2.29074,2.37838,-1.04349,1.92999,good
1503,0.318889,-2.08762,-0.271319,1.47269,2.20327,-2.45879,-0.259443,good
1504,-5.48966,-0.879754,3.21802,0.72964,3.60892,0.701062,3.069,bad
1505,1.55436,-0.207133,-1.54219,1.11418,1.26653,0.0482572,0.472938,bad
1506,0.352828,-0.855003,0.468818,2.70806,0.534934,-3.28243,-0.452463,good
1507,0.426967,-3.72668,-1.15273,1.55509,0.883858,-0.832538,0.609528,good
1508,-4.58201,-0.690927,2.54854,1.58152,-0.945479,-0.211552,2.34516,bad
1509,3.10496,-0.992531,-2.08338,3.241,-2.21455,0.153249,1.47254,bad
1510,1.16287,-3.81265,-1.30156,0.788875,3.44015,-0.93639,2.1961,good
1511,0.29559,0.0911482,-2.569,6.72493,-5.26164,-1.00239,-0.866138,good
1512,0.251275,-1.68552,-2.48266,-0.625555,3.00272,-1.2953,5.26838,bad
1513,-1.34907,-1.62762,0.836591,1.51095,-2.43292,1.42928,0.803018,bad
1514,0.18656,1.54628,-1.73842,3.99241,-1.45955,-1.38652,2.02576,good
1515,-3.13763,1.297,-1.10713,-0.118946,-1.45076,1.852,1.2436,bad
1516,-6.69012,3.55631,0.164711,0.143442,2.56752,-2.31907,-2.0367,good
1517,-0.611751,-0.783006,-0.252098,1.7519,0.172058,-0.972646,2.88708,bad
1518,-0.896426,-0.896118,-1.27645,0.577948,4.59942,0.525355,2.59919,bad
1519,0.071962,-1.35715,1.271,3.06871,-0.284457,1.10596,0.977102,good
1520,-1.77632,-0.804214,-3.71122,0.0342614,0.706272,4.05438,-1.93741,bad
1521,-1.27538,-2.95118,-0.47887,-0.47945,2.52881,-0.433067,4.28058,bad
1522,1.28778,-1.49275,-2.71125,0.789182,3.19068,-0.209064,1.83872,good
1523,1.73243,-6.58159,3.62468,1.38862,1.5742,3.30883,-1.70027,good
1524,-1.72411,-0.97523,-1.73746,0.842446,0.596297,1.45546,-2.10999,bad
1525,3.94537,2.75547,-2.64508,3.95621,-1.92931,0.438849,1.33913,good
1526,2.2217,-0.248378,-2.35384,2.90142,-2.32245,-1.4659,-0.000635882,bad
1527,-3.32492,-1.04834,0.784172,2.17786,0.459278,1.70014,2.96055,bad
1528,-0.818581,-0.859942,-0.587119,1.71636,-2.57597,-0.208114,-0.266775,bad
1529,0.0840685,-1.58978,1.25409,1.77193,-2.72107,-1.94201,-0.779941,bad
1530,-0.31317,-2.37577,-0.550606,2.3677,1.4647,-2.76023,-1.3835,good
1531,0.374168,-1.4235,-0.684301,-1.35565,1.99289,-0.603264,0.342091,good
1532,2.17175,-1.66802,-2.12704,-0.208649,1.98462,-2.31785,4.03688,bad
1533,0.200808,-3.19081,1.08112,-0.390419,-1.27497,4.17476,-0.884503,good
1534,2.8909,-4.21185,-3.06795,0.452156,4.52899,0.604711,0.802317,good
1535,1.1417,-1.53471,0.659299,0.955625,1.09414,1.54861,-1.76715,good
1536,-0.391195,-1.70865,0.582748,0.765214,-0.350202,1.45242,-0.319752,bad
1537,-1.41931,0.214028,-3.33063,-0.602418,-4.48698,1.7609,-0.762113,bad
1538,-4.41006,-1.4375,-0.176646,0.0351872,4.4001,2.31659,4.14787,bad
1539,-1.7814,0.703957,-1.83789,0.319483,-0.863597,1.695,0.719935,bad
1540,-1.7563,-0.361276,-2.27821,1.54495,-0.0765138,2.60979,0.0248926,bad
1541,0.137275,-2.44108,1.50029,3.42427,2.88302,-4.42157,2.72297,good
1542,-0.308469,0.42529,1.52327,2.79248,-1.08654,-1.53074,0.270686,bad
1543,0.302233,-4.27098,2.45733,3.70602,3.27234,1.07273,1.22599,good
1544,-0.0381929,-0.159649,-0.902491,0.69537,0.959945,-2.14214,-2.91789,good
1545,-3.76485,-1.79068,-0.46486,1.60363,-0.339426,4.58596,-1.52971,bad
1546,-1.8788,3.18301,-2.26115,1.49923,3.0237,-1.48126,-3.90972,good
1547,-0.320054,1.93777,-1.19732,-1.13427,-1.973,1.93389,-1.81463,good
1548,2.63657,-4.3099,-2.07354,-1.87086,2.51414,1.73482,0.75201,good
1549,-0.737615,-1.13655,0.862588,0.692975,-0.331655,1.33135,-2.18664,good
1550,2.70956,-1.21374,-0.415864,0.0613512,1.3213,-0.13602,2.05836,good
1551,3.6413,-3.23922,0.397652,-2.09324,3.11094,0.526588,3.10372,good
1552,-0.196499,-1.53485,0.828281,1.71777,0.83822,1.39616,0.643928,good
1553,1.22813,-0.278374,-0.018929,0.849223,4.32503,-3.11816,0.693525,good
1554,-1.96592,-1.95784,-0.186269,0.981371,-3.06797,0.686856,-1.75574,bad
1555,0.141678,2.18287,-2.48463,0.348822,-1.97681,-0.554953,1.39939,bad
1556,-1.3783,-3.00582,3.53882,1.09362,2.48057,0.67838,-1.24421,good
1557,4.48578,0.0143309,-1.95808,0.118627,1.62726,1.1152,1.66707,good
1558,-0.545593,-2.92268,1.04942,1.37436,-3.747,-1.79923,-3.07771,bad
1559,0.355181,0.20381,0.918485,-1.0969,3.78083,-2.48856,2.91898,good
1560,2.17553,-1.62654,0.894189,1.94964,1.28866,1.40214,-2.26813,good
1561,0.643727,-3.76954,-2.49184,-1.48785,1.7362,0.945192,-0.0389358,good
1562,2.16638,-0.382873,-1.10647,-1.2979,0.995598,0.805686,2.07799,good
1563,-1.87187,-0.233304,1.11599,-0.305702,-2.16626,0.99981,0.811046,bad
1564,1.90927,-0.708221,1.21535,-1.98735,2.79421,-0.731253,4.80783,good
1565,-2.45449,-1.34813,0.651375,1.52481,-2.70171,0.37293,-0.398598,bad
1566,0.99059,-1.03574,1.71872,0.710347,3.57935,-3.06395,3.95449,good
1567,-1.79708,-0.608842,0.36092,2.83178,-1.81171,1.05063,1.21643,bad
1568,-3.0316,-0.264599,1.08407,1.82046,0.705405,-4.47121,0.775273,good
1569,1.0126,-2.72709,-0.58856,3.40849,-4.00553,-0.947,-0.990546,bad
1570,-2.23135,-0.428672,-0.423293,2.73807,2.31336,0.122938,-0.887194,good
1571,-1.26371,-0.737539,-3.41026,-0.886369,0.978362,4.6042,-1.64576,bad
1572,1.33569,-0.421772,-0.910217,3.03249,0.784066,-2.02079,0.898164,good
1573,2.92066,0.844615,-1.82844,1.46533,1.04677,-1.79856,0.254269,bad
1574,0.819937,-2.09995,-2.16541,2.74662,1.44808,-1.37335,0.42752,good
1575,3.33451,-1.64427,-1.98999,2.36372,0.573929,0.433119,2.41632,good
1576,0.912526,-1.04413,0.37796,1.46837,1.11867,-1.91122,2.58982,good
1577,-0.17443,2.18701,-1.65686,0.940282,-1.24188,-0.966519,0.0609176,good
1578,-0.50587,-2.6948,1.22834,0.897627,1.12956,1.93184,-0.485425,good
1579,-1.63697,-1.89913,0.912157,2.23571,1.91428,0.839017,0.523558,good
1580,1.30434,0.253234,0.52782,0.225409,2.84393,-1.86458,3.22594,good
1581,0.762015,-0.424923,-4.20787,0.632936,0.803628,2.2739,-1.87486,bad
1582,1.39171,-2.04679,-0.451348,2.89353,0.850054,2.25014,-0.264234,good
1583,-0.719577,-2.8924,1.39186,2.47785,-1.82603,-2.79288,-3.52403,bad
1584,-1.76394,0.757946,-0.559158,1.56881,0.0472816,0.748784,-0.41502,bad
1585,-0.997315,-0.82456,-0.22644,-0.14604,-2.24878,1.86256,0.269221,bad
1586,2.12466,-1.2259,-3.24574,1.98649,1.95215,-0.273727,-0.953915,good
1587,-1.60194,-0.622694,-2.47257,-0.33175,0.526659,2.13505,-2.44571,bad
1588,0.556039,1.53653,-0.343907,2.15344,0.0613623,-2.11081,1.62238,good
1589,-1.66821,-2.41887,3.4019,0.243583,1.89474,0.690543,-0.708988,good
1590,0.666807,-4.50029,2.98609,2.73177,2.60531,2.2244,1.44536,good
1591,-1.15938,-1.08401,-1.05368,0.391056,2.38363,0.388163,2.26381,bad
1592,-3.47475,1.1074,-0.6895,-1.31444,-0.0469139,0.943786,-1.50782,good
1593,-2.95499,0.355853,1.41467,0.413285,1.87884,-0.873288,2.72364,bad
1594,0.135239,-0.675897,2.41153,1.60423,0.217143,-2.95661,4.74391,good
1595,-3.1916,0.373525,0.636532,-0.625807,1.04084,0.323503,-2.31542,good
1596,-1.4438,-0.129618,1.57643,1.08511,0.175639,0.823766,-0.514662,good
1597,2.36236,0.614849,-2.33901,-1.61602,2.54007,0.924704,2.38851,good
1598,-3.12002,-2.34092,0.716614,1.50195,0.324866,2.27785,1.72331,bad
1599,1.19399,-1.3378,-1.82569,2.02385,-0.461605,0.301511,0.66133,bad
1600,0.512557,0.22411,0.337204,1.79926,-0.313148,-2.15602,0.667614,good
1601,-0.206922,-4.4964,3.87355,1.49069,1.58455,1.38273,-0.786842,good
1602,1.15729,-1.90377,-3.32015,1.36922,0.505785,0.278074,-2.03317,good
1603,0.973114,-1.73938,-1.45862,-3.68047,1.79171,1.0199,-1.27092,good
1604,-0.158512,-1.66993,0.167981,-0.00564935,0.262841,2.10303,-3.39479,good
1605,-0.95678,-0.901277,-0.384089,-0.404412,0.989058,-2.19471,2.70994,bad
1606,-0.574591,1.47206,-1.90562,1.87231,2.03413,0.118412,-2.20297,good
1607,0.330536,-1.09662,0.517829,1.24191,0.771117,-0.0011755,-0.740706,bad
1608,-1.16745,-2.27961,1.2425,2.69092,0.0197117,1.53699,1.45556,good
1609,0.886519,-1.38291,-0.347121,1.9438,3.75975,-2.93314,1.38463,good
1610,-0.261998,-1.73307,0.465145,-0.820747,2.10288,-2.04536,4.62251,bad
1611,-1.30477,-0.0280602,0.887654,1.07513,1.43449,1.39711,1.58152,bad
1612,0.401202,0.211018,0.504864,-1.36269,-1.16568,-0.273592,1.28361,good
1613,0.115749,-1.42796,-3.18072,1.0585,-1.3187,3.46147,-0.924374,bad
1614,-2.38183,-1.6223,-0.478148,0.286452,3.42473,0.375596,4.26465,bad
1615,-0.142935,-0.306921,-0.428423,0.170554,-1.84267,0.910788,0.442711,bad
1616,-0.976515,-0.795727,-0.244635,0.611717,-1.81968,-1.36237,-1.03071,good
1617,-1.17804,0.0899098,-0.559431,1.44034,0.127449,0.710499,0.456269,bad
1618,-1.43227,-2.17973,-1.90955,0.546124,-0.100269,3.06736,0.403638,bad
1619,-1.32631,-0.418638,-0.536039,1.22514,-2.13184,-0.0068064,-0.197298,bad
1620,-0.0599056,-1.00322,-3.00207,-0.927603,2.27203,0.367105,2.3086,bad
1621,-2.32554,1.35731,-2.70822,0.690615,-0.434987,1.47298,0.147071,bad
1622,1.35661,0.773715,1.64905,-1.42901,4.15009,-2.28542,3.79466,good
1623,1.8638,-2.74675,0.886767,1.41007,-3.91721,-0.762653,-0.917775,bad
1624,-0.518676,-1.33972,-0.60511,2.08713,-2.17879,-1.10743,-1.63755,bad
1625,-2.71253,-2.78955,-0.670397,2.60965,-0.397279,4.6696,-0.36225,bad
1626,0.0882828,0.0142266,-0.414302,3.36637,0.783893,0.640285,-1.23392,good
1627,0.368319,0.111174,-1.30167,0.968244,0.120492,0.267289,0.202818,bad
1628,-0.480233,-0.778169,0.626619,0.525056,-0.455262,2.60226,-0.0452034,good
1629,0.300843,-5.5707,-4.53961,4.22745,-2.3176,1.08969,-1.20473,good
1630,0.129676,0.0812894,-1.67797,0.257143,-0.783105,2.23619,-1.71139,good
1631,-5.31359,-1.65437,2.0811,2.065,-0.439682,3.18659,0.960661,bad
1632,-2.81133,-0.860927,2.27401,3.54689,-1.60759,1.63738,1.4387,bad
1633,-0.601873,0.692792,-1.21008,1.95738,1.67852,0.432198,-1.57362,good
1634,-0.0762606,-0.0385408,-1.92492,0.666626,0.537221,1.66491,-1.71238,good
1635,-1.33345,0.267978,-0.163474,3.30205,-1.78241,1.75445,0.703824,bad
1636,-2.21698,0.698037,-0.824514,0.324781,2.22522,-0.599272,-5.00069,good
1637,-4.22034,-1.7357,-2.11246,-0.391726,3.2073,4.01151,1.72394,bad
1638,-1.42386,0.329041,-1.13232,1.5961,1.27596,0.269907,-0.235372,good
1639,-1.58937,0.396556,0.932739,2.55919,0.349572,-3.8991,2.38086,good
1640,-0.388153,-1.14138,0.539248,0.526713,0.437029,2.30147,0.0345657,good
1641,0.958799,-1.45063,0.195797,2.14668,0.743087,1.49357,0.79589,good
1642,-0.944221,-0.164773,0.487003,-0.105042,-0.0440472,1.46034,-2.10633,good
1643,-1.80623,-0.420821,0.197474,3.36579,-0.443989,-0.718347,0.668996,bad
1644,2.21451,-2.42417,-0.325826,1.47775,-3.09227,-1.36813,-2.19013,bad
1645,0.376423,-0.511875,1.62547,-0.939925,0.304956,-1.38151,3.28315,good
1646,0.320943,-4.12431,3.89401,-0.250682,0.52453,2.89131,-0.832732,good
1647,-1.48415,0.627532,-0.425493,2.03202,1.53551,0.821219,0.933636,bad
1648,1.05663,-0.393911,-5.48437,2.00906,0.463743,5.23022,-3.4886,bad
1649,-2.92391,-0.181912,1.0206,-0.727061,0.00971342,1.00054,-2.97664,good
1650,-2.06832,-1.74982,-0.15864,0.0168429,3.37362,1.66021,1.05463,bad
1651,-0.222959,0.280609,0.84197,2.27743,-0.770974,-1.6214,1.69937,bad
1652,2.93142,1.48679,-2.56521,2.31337,-3.24297,0.454095,4.81561,bad
1653,-0.119943,0.432874,-2.56492,0.533345,-0.882094,1.95271,0.592651,good
1654,-1.92468,-0.481093,1.24439,2.32004,-2.89047,-2.09522,0.206406,bad
1655,0.764803,-4.27819,-3.22588,2.23912,-1.49126,6.13452,-2.58789,bad
1656,0.590906,-1.09527,-0.887122,2.09375,-2.98434,-0.339959,0.0710057,bad
1657,-0.812333,-1.95202,-2.0373,1.10103,2.71477,3.434,-0.0932516,bad
1658,-0.377568,1.1182,0.429448,2.38457,-1.24972,-0.302082,-0.687522,bad
1659,-1.73268,-1.36368,2.30461,0.542089,0.830663,0.841333,2.21503,good
1660,-1.9034,1.65117,-3.31609,1.612,-1.27988,-0.851962,-1.11995,good
1661,-1.05571,2.83423,0.844521,-2.91986,1.44813,-1.79311,2.29233,good
1662,1.76592,-0.526685,-2.63505,1.67434,-3.01657,-0.55621,-0.491447,bad
1663,-0.534013,-2.4679,-0.654618,2.1077,1.89666,2.11888,1.72376,bad
1664,-1.64326,1.59532,0.305949,0.777089,0.502035,-1.66902,0.200985,bad
1665,0.015562,0.321167,-0.737219,2.01698,1.35661,-0.43429,1.79861,bad
1666,-2.13603,-0.333469,0.332259,1.53517,1.59092,1.20423,3.0318,good
1667,-1.59931,-1.55879,-0.835821,-0.654009,-1.00132,2.62687,-1.71488,bad
1668,1.46434,-1.40381,-2.96624,0.0581585,-0.105054,0.724488,1.5186,bad
1669,0.775368,-3.0989,-0.903343,0.393295,3.28661,-1.38615,1.87704,good
1670,-0.977108,-1.19674,0.212223,0.778038,-0.110871,-0.848358,2.97741,bad
1671,-1.52873,-0.673736,0.850187,1.88397,0.445454,0.504519,-1.34469,good
1672,-1.73035,-3.7163,-1.19216,1.11306,-2.46531,1.0546,-4.54732,bad
1673,-2.48219,-0.887878,1.64934,0.0774751,1.90656,0.330407,-3.32243,good
1674,-1.13256,-0.4621,-2.04391,1.56123,-3.71713,0.492361,-0.201099,bad
1675,2.26891,-3.50518,-0.740695,-0.208999,4.14372,-0.828378,1.0626,good
1676,-0.100806,-1.25851,0.304629,2.06558,-1.03862,0.178041,0.280069,bad
